file,modality,z,y,x,spacing_x,spacing_y,spacing_z,all_min,all_p0.1,all_p0.5,all_p1,all_median,all_p99,all_p99.5,all_p99.9,all_max,all_mean,all_std,nz_min,nz_p0.1,nz_p0.5,nz_p1,nz_median,nz_p99,nz_p99.5,nz_p99.9,nz_max,nz_mean,nz_std
topaneu_center1_mr_330_0000.nii.gz,MRA,204,437,391,0.3819440007209778,0.3819439709186554,0.4500071704387665,0.0,0.0,0.0,0.0,42.99688720703125,110.00311279296875,120.99922943115234,221.0007781982422,459.0,40.937496185302734,29.061016082763672,1.001556396484375,1.001556396484375,1.001556396484375,2.00311279296875,45.0,110.00311279296875,122.00078582763672,223.99844360351562,459.0,42.20554733276367,28.586427688598633
topaneu_center1_mr_334_0000.nii.gz,MRA,248,418,356,0.38194403052330017,0.3819440007209778,0.45000001788139343,0.0,0.0,0.0,0.0,64.00041198730469,152.99807739257812,172.00343322753906,397.0035095214844,813.0,58.71650314331055,42.13486099243164,1.004852294921875,1.004852294921875,1.004852294921875,1.004852294921875,67.0025634765625,154.0029296875,174.000732421875,402.0029602050781,813.0,61.27425765991211,41.182010650634766
topaneu_center1_mr_336_0000.nii.gz,MRA,160,743,562,0.251116007566452,0.251116007566452,0.7000668048858643,0.0,0.0,0.0,0.0,72.99664306640625,145.0031280517578,166.99563598632812,335.00341796875,721.0,64.99630737304688,41.34516525268555,3.00347900390625,4.9947967529296875,5.9959564208984375,5.9959564208984375,76.0001220703125,147.0054473876953,167.99679565429688,339.99822998046875,721.0,67.50267028808594,40.07685852050781
topaneu_center1_mr_342_0000.nii.gz,MRA,200,741,576,0.2455357164144516,0.2455357164144516,0.5000004768371582,0.0,0.0,0.0,0.0,134.00839233398438,302.99810791015625,337.9993896484375,621.0081787109375,1310.0,119.06228637695312,68.93220520019531,6.9962615966796875,10.994125366210938,11.99359130859375,12.993057250976562,136.00732421875,304.9970397949219,339.9983215332031,626.0054931640625,1310.0,123.06652069091797,66.47305297851562
topaneu_center1_mr_349_0000.nii.gz,MRA,233,437,410,0.3819440007209778,0.3819439709186554,0.44990211725234985,0.0,0.0,0.0,0.0,93.99661254882812,207.99290466308594,230.00572204589844,565.9927978515625,1233.0,82.38219451904297,57.575626373291016,0.9971618056297302,0.9971618056297302,0.9971618056297302,0.9971618056297302,95.99093627929688,209.00888061523438,231.0028839111328,572.9917602539062,1233.0,84.98241424560547,56.556243896484375
topaneu_center1_mr_350_0000.nii.gz,MRA,209,418,368,0.3819440007209778,0.3819439709186554,0.4500215947628021,0.0,0.0,0.0,0.0,62.00491714477539,148.99937438964844,169.0038604736328,386.9975280761719,842.0,58.97566223144531,43.33222961425781,1.002151608467102,1.002151608467102,1.002151608467102,1.002151608467102,64.99851989746094,150.00152587890625,170.00601196289062,391.0061340332031,842.0,60.940834045410156,42.66720962524414
topaneu_center1_mr_354_0000.nii.gz,MRA,149,725,544,0.251116007566452,0.251116007566452,0.6999737620353699,0.0,0.0,0.0,0.0,68.99931335449219,155.99610900878906,170.0025177001953,293.9947204589844,705.0,62.4796028137207,40.94133758544922,3.001373291015625,5.002288818359375,6.00274658203125,6.00274658203125,72.00068664550781,156.99656677246094,171.0029754638672,297.9965515136719,705.0,64.5223388671875,39.98991394042969
topaneu_center1_mr_359_0000.nii.gz,MRA,122,695,558,0.2511160671710968,0.2511160671710968,0.7000045776367188,1.996612548828125,3.0047225952148438,3.9987330436706543,3.9987330436706543,49.00414276123047,108.99726104736328,117.99974822998047,233.0018310546875,464.0,44.8475341796875,27.30034637451172,1.996612548828125,3.0047225952148438,3.9987330436706543,3.9987330436706543,49.00414276123047,108.99726104736328,117.99974822998047,233.0018310546875,464.0,44.8475341796875,27.30034637451172
topaneu_center1_mr_364_0000.nii.gz,MRA,196,449,362,0.3819440007209778,0.3819440007209778,0.4500685930252075,0.0,0.0,0.0,0.0,71.99826049804688,190.0050048828125,206.99705505371094,495.9934997558594,1078.0,68.22549438476562,51.85249710083008,1.003402829170227,1.003402829170227,1.003402829170227,1.003402829170227,74.00506591796875,190.0050048828125,208.00045776367188,501.9974670410156,1078.0,70.30032348632812,51.2307243347168
topaneu_center1_mr_365_0000.nii.gz,MRA,248,469,364,0.3819440007209778,0.3819439709186554,0.4500283896923065,0.0,0.0,0.0,0.0,51.99969482421875,112.00244140625,122.99992370605469,241.99832153320312,440.0,48.21546173095703,29.61178970336914,1.0003814697265625,1.0003814697265625,2.000762939453125,2.000762939453125,53.00007629394531,113.00282287597656,124.00030517578125,245.99984741210938,440.0,50.08305740356445,28.58824348449707
topaneu_center1_mr_374_0000.nii.gz,MRA,240,476,387,0.3819440007209778,0.3819440007209778,0.4500105679035187,0.0,0.0,0.0,0.0,71.99774169921875,204.00253295898438,218.00283813476562,338.0035400390625,878.0,69.21731567382812,51.23622131347656,1.004806637763977,1.004806637763977,1.004806637763977,1.004806637763977,74.99876403808594,204.00253295898438,218.99424743652344,344.0055847167969,878.0,71.46183776855469,50.4963264465332
topaneu_center1_mr_386_0000.nii.gz,MRA,209,457,408,0.3819439709186554,0.3819440007209778,0.45008131861686707,0.0,0.0,0.0,0.0,48.99684524536133,142.00393676757812,154.99803161621094,350.9957580566406,678.0,48.5440559387207,37.387794494628906,1.003524899482727,1.003524899482727,1.9967041015625,1.9967041015625,51.0038948059082,142.00393676757812,156.00155639648438,354.99951171875,678.0,49.971351623535156,36.98138427734375
topaneu_center1_mr_393_0000.nii.gz,MRA,233,441,375,0.3819440007209778,0.3819440007209778,0.4500350058078766,0.0,0.0,0.0,0.0,67.00138854980469,172.9951629638672,207.99609375,482.00262451171875,902.0,62.85997009277344,48.474525451660156,1.004745602607727,1.004745602607727,1.004745602607727,1.004745602607727,70.00186157226562,173.99990844726562,212.00131225585938,485.0030822753906,902.0,64.7925796508789,47.924983978271484
topaneu_center1_mr_396_0000.nii.gz,MRA,168,449,332,0.4101560413837433,0.4101559817790985,0.549997866153717,0.0,0.0,0.0,0.0,53.997222900390625,111.00157165527344,121.00233459472656,193.0009307861328,452.0,48.691932678222656,29.8879451751709,1.0000762939453125,1.0000762939453125,1.0000762939453125,2.000152587890625,55.99737548828125,111.00157165527344,122.00241088867188,194.00100708007812,452.0,50.007171630859375,29.182992935180664
topaneu_center1_mr_398_0000.nii.gz,MRA,248,457,376,0.3819440007209778,0.38194403052330017,0.4499823749065399,0.0,0.0,0.0,0.0,74.99510192871094,183.9951171875,197.99539184570312,383.9969177246094,974.0,67.72620391845703,48.53158950805664,0.9957732558250427,0.9957732558250427,0.9957732558250427,0.9957732558250427,77.00151062011719,185.00575256347656,199.0060272216797,390.9970703125,974.0,70.42525482177734,47.52997970581055
topaneu_center1_mr_401_0000.nii.gz,MRA,181,686,570,0.2455357164144516,0.2455357164144516,0.49999675154685974,0.0,0.0,0.0,0.0,117.00617980957031,280.9979248046875,302.0004577636719,548.0064086914062,1200.0,105.65958404541016,68.39295196533203,3.991760015487671,6.9947357177734375,8.0018310546875,9.008926391601562,119.00205993652344,282.0050354003906,303.007568359375,555.0011596679688,1200.0,109.36054992675781,66.60855865478516
topaneu_center1_mr_411_0000.nii.gz,MRA,198,723,544,0.2455357313156128,0.2455357015132904,0.5000001192092896,0.0,0.0,0.0,0.0,120.99787139892578,297.9981994628906,337.99993896484375,619.0048217773438,1301.0,108.26573944091797,68.67797088623047,5.99530029296875,8.992950439453125,10.998001098632812,11.9906005859375,123.99552154541016,300.00323486328125,340.9975891113281,625.0001220703125,1301.0,112.21247100830078,66.67633056640625
topaneu_center1_mr_414_0000.nii.gz,MRA,246,434,362,0.3819440007209778,0.38194403052330017,0.4499601423740387,0.0,0.0,0.0,0.0,59.0068244934082,149.99432373046875,162.99253845214844,345.99725341796875,978.0,55.185794830322266,40.24744415283203,0.9998626708984375,0.9998626708984375,0.9998626708984375,0.9998626708984375,62.006412506103516,149.99432373046875,164.00732421875,350.99658203125,978.0,57.547996520996094,39.411346435546875
topaneu_center1_mr_419_0000.nii.gz,MRA,200,747,574,0.2455357015132904,0.2455357164144516,0.49999740719795227,0.0,0.0,0.0,0.0,129.99166870117188,291.99725341796875,328.0029602050781,594.9918212890625,1308.0,115.43460083007812,66.62882232666016,7.005539417266846,9.999359130859375,10.997299194335938,11.995240211486816,132.00750732421875,292.9952087402344,329.99884033203125,600.9994506835938,1308.0,118.95958709716797,64.46419525146484
topaneu_center1_mr_428_0000.nii.gz,MRA,153,707,590,0.2343749850988388,0.2343750149011612,0.6999969482421875,0.0,0.0,0.0,0.0,50.99897766113281,114.00068664550781,121.0016860961914,201.9966583251953,473.0,46.19032287597656,27.954586029052734,3.0024874210357666,3.998504638671875,5.001739501953125,5.001739501953125,52.00221252441406,114.00068664550781,121.0016860961914,202.99989318847656,473.0,46.66529846191406,27.70071792602539
topaneu_center1_mr_436_0000.nii.gz,MRA,154,469,361,0.3819440007209778,0.3819440007209778,0.45000651478767395,0.0,0.0,0.0,0.0,78.999755859375,181.00437927246094,212.99732971191406,455.99346923828125,947.0,70.10356903076172,50.969825744628906,0.9970703125,0.9970703125,0.9970703125,1.994140625,80.993896484375,182.00144958496094,215.00592041015625,459.9962158203125,947.0,72.14049530029297,50.263938903808594
topaneu_center1_mr_439_0000.nii.gz,MRA,248,414,358,0.3819440007209778,0.3819440007209778,0.45001527667045593,0.0,0.0,0.0,0.0,65.00294494628906,171.99725341796875,189.0004425048828,371.0041809082031,736.0,62.559776306152344,43.928489685058594,0.9995269775390625,0.9995269775390625,0.9995269775390625,0.9995269775390625,68.00152587890625,172.9967803955078,189.99996948242188,376.0018310546875,736.0,65.16899108886719,42.897037506103516
topaneu_center1_mr_443_0000.nii.gz,MRA,158,441,347,0.4101560115814209,0.4101560115814209,0.5499690175056458,0.0,0.0,0.0,0.0,43.997344970703125,118.00005340576172,124.99886322021484,164.0018768310547,369.0,42.931236267089844,28.43140411376953,1.002243161201477,1.002243161201477,1.002243161201477,1.002243161201477,46.001834869384766,118.00005340576172,124.99886322021484,166.000732421875,369.0,44.46528244018555,27.73116111755371
topaneu_center1_mr_463_0000.nii.gz,MRA,288,504,380,0.3819440007209778,0.3819440007209778,0.4499630630016327,0.0,0.0,0.0,0.0,72.00323486328125,161.99298095703125,182.99630737304688,390.9992980957031,937.0,68.34523010253906,49.41972732543945,1.0008392333984375,1.0008392333984375,1.0008392333984375,2.001678466796875,75.00575256347656,162.9938201904297,184.99798583984375,400.9933776855469,937.0,71.16638946533203,48.39784240722656
topaneu_center1_mr_474_0000.nii.gz,MRA,248,437,364,0.3819440007209778,0.3819440007209778,0.44994649291038513,0.0,0.0,0.0,0.0,79.00071716308594,153.00282287597656,171.0006561279297,418.0000305175781,928.0,65.07408905029297,46.471839904785156,1.005386471748352,1.005386471748352,1.005386471748352,1.996612548828125,82.00271606445312,153.99404907226562,172.00604248046875,427.0060119628906,928.0,67.90696716308594,45.40126419067383
topaneu_center1_mr_477_0000.nii.gz,MRA,219,465,364,0.38194403052330017,0.3819440007209778,0.44999250769615173,0.0,0.0,0.0,0.0,77.9937515258789,168.0052032470703,214.9923095703125,534.0032348632812,1060.0,67.57715606689453,50.530792236328125,1.002822995185852,1.002822995185852,1.002822995185852,1.002822995185852,81.0022201538086,169.00802612304688,220.99307250976562,537.9983520507812,1060.0,69.92817687988281,49.77740478515625
topaneu_center1_mr_483_0000.nii.gz,MRA,229,441,360,0.38194403052330017,0.3819440007209778,0.4499792754650116,0.0,0.0,0.0,0.0,73.00540161132812,178.9974822998047,199.99417114257812,421.9936828613281,931.0,67.82549285888672,50.76625442504883,0.9944304823875427,0.9944304823875427,0.9944304823875427,0.9944304823875427,76.99732971191406,180.00611877441406,201.0028076171875,428.00286865234375,931.0,70.13542175292969,50.02975845336914
topaneu_center1_mr_489_0000.nii.gz,MRA,196,680,574,0.2455357015132904,0.2455357164144516,0.4999984800815582,0.0,0.0,0.0,0.0,99.99378204345703,244.99392700195312,277.0032653808594,541.9926147460938,1092.0,89.54806518554688,57.79249572753906,5.998627185821533,7.998169422149658,8.997940063476562,9.997712135314941,102.99309539794922,245.9936981201172,279.0028076171875,547.0081176757812,1092.0,92.87332916259766,56.1708984375
topaneu_center1_mr_490_0000.nii.gz,MRA,226,422,352,0.38194403052330017,0.3819440007209778,0.449882447719574,0.0,0.0,0.0,0.0,77.99870300292969,194.00518798828125,229.00259399414062,484.0,935.0,71.81977844238281,49.2437744140625,0.9987030029296875,0.9987030029296875,0.9987030029296875,1.997406005859375,80.99481201171875,196.00259399414062,231.0,487.99481201171875,935.0,74.15589904785156,48.276180267333984
topaneu_center1_mr_494_0000.nii.gz,MRA,199,453,372,0.3819440007209778,0.3819440007209778,0.4500437378883362,0.0,0.0,0.0,0.0,59.996891021728516,132.00082397460938,151.99978637695312,416.0014343261719,838.0,55.885440826416016,43.248512268066406,0.9973907470703125,0.9973907470703125,0.9973907470703125,0.9973907470703125,62.004459381103516,132.9982147216797,153.99456787109375,421.9985656738281,838.0,57.71485137939453,42.73263931274414
topaneu_center1_mr_496_0000.nii.gz,MRA,216,453,364,0.3819440007209778,0.3819439709186554,0.449837327003479,0.0,0.0,0.0,0.0,63.00187683105469,158.00421142578125,196.99794006347656,496.0071105957031,1023.0,59.59638977050781,45.513832092285156,0.9990386962890625,0.9990386962890625,0.9990386962890625,1.998077392578125,64.99995422363281,159.0032501220703,200.9940948486328,500.0032653808594,1023.0,61.39375686645508,44.98484420776367
topaneu_center1_mr_499_0000.nii.gz,MRA,248,473,348,0.3819440007209778,0.3819440007209778,0.4499001204967499,0.0,0.0,0.0,0.0,78.00636291503906,180.00509643554688,198.9964599609375,518.0015258789062,1021.0,68.8764419555664,49.71489334106445,0.9970855116844177,0.9970855116844177,0.9970855116844177,0.9970855116844177,80.99761962890625,181.00218200683594,201.00621032714844,523.0025024414062,1021.0,71.38381958007812,48.81147384643555
topaneu_center1_mr_501_0000.nii.gz,MRA,246,507,384,0.3819440007209778,0.3819440007209778,0.4499877393245697,0.0,0.0,0.0,0.0,78.00241088867188,169.00035095214844,190.00662231445312,416.00311279296875,958.0,65.31316375732422,48.95984649658203,0.9940337538719177,0.9940337538719177,0.9940337538719177,0.9940337538719177,85.00450134277344,171.9970703125,193.99737548828125,431.0013427734375,958.0,71.8877944946289,46.53737258911133
topaneu_center1_mr_509_0000.nii.gz,MRA,152,765,570,0.234375,0.2343749850988388,0.7000048160552979,0.0,0.0,0.0,0.0,48.0001220703125,91.00138854980469,104.99818420410156,204.9975128173828,364.0,42.74604034423828,24.215721130371094,1.999542236328125,2.9993133544921875,3.99908447265625,4.9988555908203125,48.99989318847656,91.00138854980469,105.99795532226562,207.0026092529297,364.0,44.31544876098633,23.203054428100586
topaneu_center1_mr_516_0000.nii.gz,MRA,156,618,534,0.2511160671710968,0.2511160671710968,0.7000003457069397,2.001983642578125,3.0040385723114014,3.0040385723114014,3.0040385723114014,43.00121307373047,87.00053405761719,95.00482940673828,181.99534606933594,400.0,38.4512939453125,21.149383544921875,2.001983642578125,3.0040385723114014,3.0040385723114014,3.0040385723114014,43.00121307373047,87.00053405761719,95.00482940673828,181.99534606933594,400.0,38.4512939453125,21.149383544921875
topaneu_center1_mr_522_0000.nii.gz,MRA,240,469,376,0.3819440007209778,0.3819440007209778,0.4500182569026947,0.0,0.0,0.0,0.0,76.99610900878906,183.99435424804688,204.00564575195312,432.9958190917969,970.0,69.09439086914062,50.36795425415039,1.006485104560852,1.006485104560852,1.006485104560852,1.006485104560852,78.99427795410156,185.00083923339844,204.99732971191406,439.005126953125,970.0,71.41706085205078,49.56141662597656
topaneu_center1_mr_523_0000.nii.gz,MRA,147,727,596,0.234375,0.234375,0.6999998092651367,0.0,0.0,0.0,0.0,78.00112915039062,146.99522399902344,174.9983367919922,379.9954833984375,692.0,73.64058685302734,43.66132354736328,5.0050811767578125,8.996475219726562,9.999603271484375,11.002731323242188,78.00112915039062,146.99522399902344,176.00146484375,380.99859619140625,692.0,74.45994567871094,43.203147888183594
topaneu_center1_mr_525_0000.nii.gz,MRA,233,679,580,0.2455357164144516,0.2455357164144516,0.49999889731407166,0.0,0.0,0.0,0.0,97.99771118164062,256.99676513671875,281.001708984375,437.0038757324219,982.0,88.61241912841797,58.932491302490234,5.993743896484375,9.005599975585938,9.99456787109375,9.99456787109375,101.99853515625,259.0046691894531,282.0056457519531,448.00238037109375,982.0,92.72570037841797,57.033729553222656
topaneu_center1_mr_527_0000.nii.gz,MRA,233,457,390,0.3819440007209778,0.3819440007209778,0.4498591721057892,0.0,0.0,0.0,0.0,78.00119018554688,202.00308227539062,228.00347900390625,474.0072326660156,1024.0,71.84806060791016,51.99417495727539,1.0000152587890625,1.0000152587890625,1.0000152587890625,1.0000152587890625,81.00123596191406,203.0030975341797,229.0034942626953,480.00732421875,1024.0,74.32337188720703,51.113189697265625
topaneu_center1_mr_528_0000.nii.gz,MRA,248,469,394,0.3819440007209778,0.38194403052330017,0.4499896168708801,0.0,0.0,0.0,0.0,69.99403381347656,159.9950714111328,182.00155639648438,365.00286865234375,799.0,61.38029098510742,42.38615798950195,0.9997406005859375,0.9997406005859375,0.9997406005859375,0.9997406005859375,73.00544738769531,160.99481201171875,183.0012969970703,370.0015563964844,799.0,63.769569396972656,41.40237808227539
topaneu_center1_mr_538_0000.nii.gz,MRA,142,759,622,0.234375,0.234375,0.6999982595443726,0.0,0.0,0.0,0.0,45.998077392578125,85.99771118164062,100.99757385253906,224.99794006347656,492.0,39.52078628540039,26.34286117553711,3.0029754638671875,4.00146484375,4.00146484375,4.9999542236328125,48.0025634765625,87.00370788574219,102.00357055664062,227.00242614746094,492.0,40.8038330078125,25.770566940307617
topaneu_center1_mr_554_0000.nii.gz,MRA,226,437,356,0.3819439709186554,0.3819440007209778,0.4499865770339966,0.0,0.0,0.0,0.0,73.99502563476562,173.99734497070312,190.9968719482422,388.9942626953125,812.0,67.02359771728516,46.81014633178711,1.0036163330078125,1.0036163330078125,1.0036163330078125,1.9948424100875854,77.00587463378906,175.00096130371094,192.00048828125,393.9999694824219,812.0,69.29241943359375,45.91461181640625
topaneu_center1_mr_560_0000.nii.gz,MRA,232,461,370,0.3819440007209778,0.3819440007209778,0.450004518032074,0.0,0.0,0.0,0.0,74.99592590332031,142.00637817382812,167.00502014160156,438.99554443359375,962.0,63.11009216308594,47.190792083740234,0.9981842041015625,0.9981842041015625,0.9981842041015625,0.9981842041015625,78.00515747070312,142.00637817382812,169.0013885498047,444.99932861328125,962.0,65.2471923828125,46.50745391845703
topaneu_center1_mr_561_0000.nii.gz,MRA,187,667,598,0.2455357164144516,0.2455357015132904,0.49999767541885376,0.0,0.0,0.0,0.0,100.00320434570312,252.99520874023438,273.9977111816406,496.9933776855469,930.0,93.60269927978516,59.07925033569336,6.00274658203125,8.997024536132812,10.997940063476562,12.0054931640625,102.99748229980469,254.0027618408203,275.9986267089844,502.9961242675781,930.0,97.0383071899414,57.315635681152344
topaneu_center1_mr_572_0000.nii.gz,MRA,214,461,368,0.3819440007209778,0.3819440007209778,0.4500245749950409,0.0,0.0,0.0,0.0,63.99519348144531,148.00576782226562,162.0010986328125,316.0011901855469,843.0,55.54703140258789,40.88898849487305,1.003341794013977,1.003341794013977,1.003341794013977,1.003341794013977,66.00187683105469,148.99624633789062,162.0010986328125,321.9955139160156,843.0,57.649559020996094,40.174415588378906
topaneu_center1_mr_577_0000.nii.gz,MRA,248,488,375,0.3819440007209778,0.3819440007209778,0.45020541548728943,0.0,0.0,0.0,0.0,110.00021362304688,226.99749755859375,258.99273681640625,609.0082397460938,1333.0,95.72320556640625,64.82917022705078,0.996673583984375,0.996673583984375,1.99334716796875,1.99334716796875,112.990234375,228.9908447265625,261.0064392089844,617.001953125,1333.0,98.96065521240234,63.43961715698242
topaneu_center1_mr_581_0000.nii.gz,MRA,248,434,352,0.3819439709186554,0.3819440007209778,0.45004287362098694,0.0,0.0,0.0,0.0,75.99542236328125,189.99594116210938,206.99705505371094,483.0029602050781,968.0,70.87479400634766,50.61022186279297,1.004409909248352,1.004409909248352,1.004409909248352,1.9940489530563354,78.99388122558594,191.00035095214844,209.00587463378906,488.9998779296875,968.0,73.61198425292969,49.586544036865234
topaneu_center1_mr_585_0000.nii.gz,MRA,246,485,383,0.3819439709186554,0.3819439709186554,0.4500046372413635,0.0,0.0,0.0,0.0,70.00234985351562,176.0015869140625,191.0002899169922,349.0034484863281,826.0,66.90113830566406,43.28260803222656,0.9957122802734375,0.9957122802734375,0.9957122802734375,2.004028558731079,71.9937744140625,176.99729919433594,191.0002899169922,352.9989013671875,826.0,68.8140640258789,42.37114715576172
topaneu_center1_mr_586_0000.nii.gz,MRA,264,443,371,0.390625,0.390625,0.4501055181026459,0.0,0.0,0.0,0.0,60.00555419921875,153.99771118164062,171.99676513671875,391.995361328125,856.0,55.79093933105469,43.233943939208984,1.005752682685852,1.005752682685852,1.005752682685852,1.005752682685852,62.003997802734375,155.0034637451172,173.99520874023438,396.99798583984375,856.0,57.806007385253906,42.66382598876953
topaneu_center1_mr_596_0000.nii.gz,MRA,229,485,376,0.3819439709186554,0.38194406032562256,0.45026612281799316,0.0,0.0,0.0,0.0,63.00053787231445,169.00404357910156,186.0054931640625,346.9964294433594,770.0,61.980716705322266,46.14964294433594,0.9987030029296875,0.9987030029296875,0.9987030029296875,0.9987030029296875,64.99794006347656,170.00274658203125,187.0041961669922,351.00299072265625,770.0,63.92940902709961,45.521114349365234
topaneu_center1_mr_605_0000.nii.gz,MRA,140,739,615,0.234375,0.234375,0.6999999284744263,0.0,0.0,0.0,0.0,113.00173950195312,300.9986572265625,349.9925231933594,584.0044555664062,981.0,109.2560043334961,67.24481201171875,6.0026092529296875,9.999359130859375,11.002288818359375,12.005218505859375,116.99848937988281,304.0074462890625,351.9983825683594,589.004150390625,981.0,112.88612365722656,65.28643035888672
topaneu_center1_mr_607_0000.nii.gz,MRA,137,733,583,0.234375,0.234375,0.7000056505203247,0.0,0.0,0.0,0.0,44.99790954589844,109.00012969970703,114.99909210205078,193.99871826171875,373.0,41.289432525634766,25.774017333984375,1.9977569580078125,4.0012054443359375,4.0012054443359375,4.0012054443359375,45.9996337890625,109.00012969970703,114.99909210205078,196.00216674804688,373.0,42.59107208251953,25.095888137817383
topaneu_center1_mr_612_0000.nii.gz,MRA,332,485,383,0.3819440007209778,0.38194403052330017,0.45005306601524353,0.0,0.0,0.0,0.0,68.00518798828125,183.99679565429688,200.9980926513672,427.9981689453125,1130.0,64.9460220336914,49.108131408691406,1.0000762939453125,1.0000762939453125,1.0000762939453125,1.0000762939453125,73.00556945800781,184.9968719482422,201.9981689453125,437.9989318847656,1130.0,68.23931884765625,48.053768157958984
topaneu_center1_mr_614_0000.nii.gz,MRA,248,460,368,0.3819440007209778,0.3819440007209778,0.449989914894104,0.0,0.0,0.0,0.0,88.99732971191406,216.0030517578125,233.00502014160156,515.9978637695312,1112.0,78.75135040283203,56.43017578125,1.0011138916015625,1.0011138916015625,1.0011138916015625,2.002227783203125,92.00067138671875,217.00416564941406,235.0072479248047,523.0056762695312,1112.0,81.73766326904297,55.32652282714844
topaneu_center1_mr_615_0000.nii.gz,MRA,246,490,356,0.3819440007209778,0.3819440007209778,0.4499896466732025,0.0,0.0,0.0,0.0,91.00659942626953,214.00074768066406,229.00331115722656,519.008056640625,1101.0,79.73313903808594,55.3812255859375,1.008010983467102,1.008010983467102,1.008010983467102,1.008010983467102,93.00582122802734,214.00074768066406,229.99452209472656,525.9969482421875,1101.0,82.42378234863281,54.30292510986328
topaneu_center1_mr_625_0000.nii.gz,MRA,262,705,574,0.2455357164144516,0.2455357164144516,0.5000007748603821,0.0,0.0,0.0,0.0,80.996337890625,197.00030517578125,226.99618530273438,370.99383544921875,815.0,75.05970764160156,51.38583755493164,4.9993133544921875,7.00152587890625,7.9964141845703125,9.003738403320312,87.00297546386719,199.0025177001953,231.0006103515625,379.99755859375,815.0,79.68479919433594,49.3422737121582
topaneu_center1_mr_626_0000.nii.gz,MRA,177,710,570,0.2455357164144516,0.2455357164144516,0.5000001788139343,0.0,0.0,0.0,0.0,119.99258422851562,313.0068664550781,339.994873046875,580.9966430664062,1041.0,111.61582946777344,70.9389877319336,7.005126953125,10.00732421875,10.992172241210938,11.992904663085938,123.99551391601562,314.992431640625,340.99560546875,588.0017700195312,1041.0,115.68939971923828,68.88201904296875
topaneu_center1_mr_630_0000.nii.gz,MRA,264,449,380,0.3819440007209778,0.38194403052330017,0.4502200484275818,0.0,0.0,0.0,0.0,70.99351501464844,184.99671936035156,199.9957275390625,411.99603271484375,880.0,66.75120544433594,48.50572967529297,0.993667483329773,0.993667483329773,0.993667483329773,0.993667483329773,74.00137329101562,184.99671936035156,201.00282287597656,417.004638671875,880.0,69.05721282958984,47.695281982421875
topaneu_center1_mr_631_0000.nii.gz,MRA,209,484,394,0.3819440007209778,0.38194403052330017,0.4500564932823181,0.0,0.0,0.0,0.0,49.999542236328125,136.99610900878906,147.996337890625,270.0041198730469,540.0,47.4781379699707,34.46881866455078,0.9970244765281677,0.9970244765281677,0.9970244765281677,2.002288818359375,52.0018310546875,136.99610900878906,149.00160217285156,273.00341796875,540.0,48.80500793457031,34.008018493652344
topaneu_center1_mr_637_0000.nii.gz,MRA,240,472,402,0.3819440007209778,0.3819440007209778,0.4501776397228241,0.0,0.0,0.0,0.0,88.99391174316406,205.99569702148438,221.0065460205078,412.00567626953125,936.0,78.81572723388672,53.71160125732422,0.9997711181640625,0.9997711181640625,0.9997711181640625,1.999542236328125,91.99322509765625,206.99546813964844,222.00631713867188,421.00360107421875,936.0,81.87724304199219,52.40543746948242
topaneu_center1_mr_638_0000.nii.gz,MRA,233,481,368,0.3819440007209778,0.3819440007209778,0.45003214478492737,0.0,0.0,0.0,0.0,87.99402618408203,196.0003204345703,217.00570678710938,509.0011901855469,1228.0,75.3539810180664,55.10380935668945,0.9931182265281677,0.9931182265281677,0.9931182265281677,2.004974603652954,89.9990005493164,196.99343872070312,217.9988250732422,516.0092163085938,1228.0,77.6160888671875,54.332374572753906
topaneu_center1_mr_647_0000.nii.gz,MRA,255,473,356,0.3819440007209778,0.38194403052330017,0.45001479983329773,0.0,0.0,0.0,0.0,76.99638366699219,162.00082397460938,177.9989013671875,412.9920959472656,1182.0,66.19771575927734,48.61103439331055,0.991989016532898,0.991989016532898,0.991989016532898,0.991989016532898,81.00041198730469,162.99281311035156,179.00892639160156,421.99212646484375,1182.0,69.00044250488281,47.64127731323242
topaneu_center1_mr_653_0000.nii.gz,MRA,236,445,360,0.3819440007209778,0.3819440007209778,0.4500366747379303,0.0,0.0,0.0,0.0,63.9949951171875,154.99732971191406,177.99742126464844,409.9944152832031,991.0,62.032955169677734,45.977779388427734,0.9980316162109375,0.9980316162109375,0.9980316162109375,1.996063232421875,67.00421142578125,155.995361328125,179.9934844970703,414.99969482421875,991.0,64.08061218261719,45.30475616455078
topaneu_center1_mr_660_0000.nii.gz,MRA,236,442,360,0.3819439709186554,0.38194403052330017,0.44998446106910706,0.0,0.0,0.0,0.0,65.00325012207031,156.005126953125,177.99368286132812,406.0063171386719,876.0,59.98530960083008,44.452510833740234,1.0025177001953125,1.0025177001953125,1.0025177001953125,1.0025177001953125,67.9974365234375,156.99427795410156,178.99620056152344,411.99468994140625,876.0,62.05445098876953,43.76971435546875
topaneu_center1_mr_664_0000.nii.gz,MRA,248,418,386,0.3819440007209778,0.38194403052330017,0.4499862790107727,0.0,0.0,0.0,0.0,89.9986343383789,209.0043182373047,235.00253295898438,524.9946899414062,1027.0,82.4293441772461,56.438236236572266,1.0029449462890625,1.0029449462890625,1.0029449462890625,2.005889892578125,93.99474334716797,210.00726318359375,237.99569702148438,533.0025634765625,1027.0,86.3170166015625,54.77163314819336
